,x,y,temp,vapr,wind,prec,aspect,slope,elevation,ndmi,ndvi,ndwi,fire_risk
368,-121.4926389,40.25319444,0,0,0,0,0,0,0,0,0,0,0
369,-121.4926389,40.25291667,0,0,0,0,0,0,0,0,0,0,0
370,-121.4926389,40.25263889,0,0,0,0,0,0,0,0,0,0,0
371,-121.4926389,40.25236111,0,0,0,0,0,0,0,0,0,0,0
372,-121.4926389,40.25208333,0,0,0,0,0,0,0,0,0,0,0
373,-121.4926389,40.25180556,0,0,0,0,0,0,0,0,0,0,0
374,-121.4926389,40.25152778,0,0,0,0,0,0,0,0,0,0,0
375,-121.4926389,40.25125,0,0,0,0,0,0,0,0,0,0,0
376,-121.4926389,40.25097222,0,0,0,0,0,0,0,0,0,0,0
377,-121.4926389,40.25069444,0,0,0,0,0,0,0,0,0,0,0
378,-121.4926389,40.25041667,0,0,0,0,0,0,0,0,0,0,0
379,-121.4926389,40.25013889,0,0,0,0,0,0,0,0,0,0,0
380,-121.4926389,40.24986111,0,0,0,0,0,0,0,0,0,0,0
381,-121.4926389,40.24958333,0,0,0,0,0,0,0,0,0,0,0
382,-121.4926389,40.24930556,0,0,0,0,0,0,0,0,0,0,0
383,-121.4926389,40.24902778,0,0,0,0,0,0,0,0,0,0,0
384,-121.4926389,40.24875,0,0,0,0,0,0,0,0,0,0,0
385,-121.4926389,40.24847222,0,0,0,0,0,0,0,0,0,0,0
386,-121.4926389,40.24819444,0,0,0,0,0,0,0,0,0,0,0
387,-121.4926389,40.24791667,0,0,0,0,0,0,0,0,0,0,0
388,-121.4926389,40.24763889,0,0,0,0,0,0,0,0,0,0,0
389,-121.4926389,40.24736111,0,0,0,0,0,0,0,0,0,0,0
390,-121.4926389,40.24708333,0,0,0,0,0,0,0,0,0,0,0
391,-121.4926389,40.24680556,0,0,0,0,0,0,0,0,0,0,0
392,-121.4926389,40.24652778,0,0,0,0,0,0,0,0,0,0,0
393,-121.4926389,40.24625,0,0,0,0,0,0,0,0,0,0,0
394,-121.4926389,40.24597222,0,0,0,0,0,0,0,0,0,0,0
395,-121.4926389,40.24569444,0,0,0,0,0,0,0,0,0,0,0
396,-121.4926389,40.24541667,0,0,0,0,0,0,0,0,0,0,0
397,-121.4926389,40.24513889,0,0,0,0,0,0,0,0,0,0,0
398,-121.4926389,40.24486111,0,0,0,0,0,0,0,0,0,0,0
399,-121.4926389,40.24458333,0,0,0,0,0,0,0,0,0,0,0
400,-121.4926389,40.24430556,0,0,0,0,0,0,0,0,0,0,0
401,-121.4926389,40.24402778,0,0,0,0,0,0,0,0,0,0,0
402,-121.4926389,40.24375,0,0,0,0,0,0,0,0,0,0,0
403,-121.4926389,40.24347222,0,0,0,0,0,0,0,0,0,0,0
404,-121.4926389,40.24319444,0,0,0,0,0,0,0,0,0,0,0
405,-121.4926389,40.24291667,0,0,0,0,0,0,0,0,0,0,0
406,-121.4926389,40.24263889,0,0,0,0,0,0,0,0,0,0,0
407,-121.4926389,40.24236111,0,0,0,0,0,0,0,0,0,0,0
408,-121.4926389,40.24208333,0,0,0,0,0,0,0,0,0,0,0
409,-121.4926389,40.24180556,0,0,0,0,0,0,0,0,0,0,0
410,-121.4926389,40.24152778,0,0,0,0,0,0,0,0,0,0,0
411,-121.4926389,40.24125,0,0,0,0,0,0,0,0,0,0,0
412,-121.4926389,40.24097222,0,0,0,0,0,0,0,0,0,0,0
413,-121.4926389,40.24069444,0,0,0,0,0,0,0,0,0,0,0
414,-121.4926389,40.24041667,0,0,0,0,0,0,0,0,0,0,0
415,-121.4926389,40.24013889,0,0,0,0,0,0,0,0,0,0,0
416,-121.4926389,40.23986111,0,0,0,0,0,0,0,0,0,0,0
417,-121.4926389,40.23958333,0,0,0,0,0,0,0,0,0,0,0
418,-121.4926389,40.23930556,0,0,0,0,0,0,0,0,0,0,0
419,-121.4926389,40.23902778,0,0,0,0,0,0,0,0,0,0,0
420,-121.4926389,40.23875,0,0,0,0,0,0,0,0,0,0,0
421,-121.4926389,40.23847222,0,0,0,0,0,0,0,0,0,0,0
422,-121.4926389,40.23819444,0,0,0,0,0,0,0,0,0,0,0
423,-121.4926389,40.23791667,0,0,0,0,0,0,0,0,0,0,0
424,-121.4926389,40.23763889,0,0,0,0,0,0,0,0,0,0,0
425,-121.4926389,40.23736111,0,0,0,0,0,0,0,0,0,0,0
426,-121.4926389,40.23708333,0,0,0,0,0,0,0,0,0,0,0
427,-121.4926389,40.23680556,0,0,0,0,0,0,0,0,0,0,0
428,-121.4926389,40.23652778,0,0,0,0,0,0,0,0,0,0,0
429,-121.4926389,40.23625,0,0,0,0,0,0,0,0,0,0,0
430,-121.4926389,40.23597222,0,0,0,0,0,0,0,0,0,0,0
431,-121.4926389,40.23569444,0,0,0,0,0,0,0,0,0,0,0
432,-121.4926389,40.23541667,0,0,0,0,0,0,0,0,0,0,0
433,-121.4926389,40.23513889,0,0,0,0,0,0,0,0,0,0,0
434,-121.4926389,40.23486111,0,0,0,0,0,0,0,0,0,0,0
435,-121.4926389,40.23458333,0,0,0,0,0,0,0,0,0,0,0
436,-121.4926389,40.23430556,0,0,0,0,0,0,0,0,0,0,0
437,-121.4926389,40.23402778,0,0,0,0,0,0,0,0,0,0,0
438,-121.4926389,40.23375,0,0,0,0,0,0,0,0,0,0,0
439,-121.4926389,40.23347222,0,0,0,0,0,0,0,0,0,0,0
440,-121.4926389,40.23319444,0,0,0,0,0,0,0,0,0,0,0
441,-121.4926389,40.23291667,0,0,0,0,0,0,0,0,0,0,0
442,-121.4926389,40.23263889,0,0,0,0,0,0,0,0,0,0,0
443,-121.4926389,40.23236111,0,0,0,0,0,0,0,0,0,0,0
444,-121.4926389,40.23208333,0,0,0,0,0,0,0,0,0,0,0
445,-121.4926389,40.23180556,0,0,0,0,0,0,0,0,0,0,0
446,-121.4926389,40.23152778,0,0,0,0,0,0,0,0,0,0,0
447,-121.4926389,40.23125,0,0,0,0,0,0,0,0,0,0,0
448,-121.4926389,40.23097222,0,0,0,0,0,0,0,0,0,0,0
449,-121.4926389,40.23069444,0,0,0,0,0,0,0,0,0,0,0
450,-121.4926389,40.23041667,0,0,0,0,0,0,0,0,0,0,0
451,-121.4926389,40.23013889,0,0,0,0,0,0,0,0,0,0,0
452,-121.4926389,40.22986111,0,0,0,0,0,0,0,0,0,0,0
453,-121.4926389,40.22958333,0,0,0,0,0,0,0,0,0,0,0
454,-121.4926389,40.22930556,0,0,0,0,0,0,0,0,0,0,0
455,-121.4926389,40.22902778,0,0,0,0,0,0,0,0,0,0,0
456,-121.4926389,40.22875,0,0,0,0,0,0,0,0,0,0,0
457,-121.4926389,40.22847222,0,0,0,0,0,0,0,0,0,0,0
458,-121.4926389,40.22819444,0,0,0,0,0,0,0,0,0,0,0
459,-121.4926389,40.22791667,0,0,0,0,0,0,0,0,0,0,0
460,-121.4926389,40.22763889,0,0,0,0,0,0,0,0,0,0,0
461,-121.4926389,40.22736111,0,0,0,0,0,0,0,0,0,0,0
462,-121.4926389,40.22708333,0,0,0,0,0,0,0,0,0,0,0
463,-121.4926389,40.22680556,0,0,0,0,0,0,0,0,0,0,0
464,-121.4926389,40.22652778,0,0,0,0,0,0,0,0,0,0,0
465,-121.4926389,40.22625,0,0,0,0,0,0,0,0,0,0,0
466,-121.4926389,40.22597222,0,0,0,0,0,0,0,0,0,0,0
467,-121.4926389,40.22569444,0,0,0,0,0,0,0,0,0,0,0
468,-121.4926389,40.22541667,0,0,0,0,0,0,0,0,0,0,0
469,-121.4926389,40.22513889,0,0,0,0,0,0,0,0,0,0,0
470,-121.4926389,40.22486111,0,0,0,0,0,0,0,0,0,0,0
471,-121.4926389,40.22458333,0,0,0,0,0,0,0,0,0,0,0
472,-121.4926389,40.22430556,0,0,0,0,0,0,0,0,0,0,0
473,-121.4926389,40.22402778,0,0,0,0,0,0,0,0,0,0,0
474,-121.4926389,40.22375,0,0,0,0,0,0,0,0,0,0,0
475,-121.4926389,40.22347222,0,0,0,0,0,0,0,0,0,0,0
476,-121.4926389,40.22319444,0,0,0,0,0,0,0,0,0,0,0
477,-121.4926389,40.22291667,0,0,0,0,0,0,0,0,0,0,0
478,-121.4926389,40.22263889,0,0,0,0,0,0,0,0,0,0,0
479,-121.4926389,40.22236111,0,0,0,0,0,0,0,0,0,0,0
480,-121.4926389,40.22208333,0,0,0,0,0,0,0,0,0,0,0
481,-121.4926389,40.22180556,0,0,0,0,0,0,0,0,0,0,0
482,-121.4926389,40.22152778,0,0,0,0,0,0,0,0,0,0,0
483,-121.4926389,40.22125,0,0,0,0,0,0,0,0,0,0,0
484,-121.4926389,40.22097222,0,0,0,0,0,0,0,0,0,0,0
485,-121.4926389,40.22069444,0,0,0,0,0,0,0,0,0,0,0
486,-121.4926389,40.22041667,0,0,0,0,0,0,0,0,0,0,0
487,-121.4926389,40.22013889,0,0,0,0,0,0,0,0,0,0,0
488,-121.4926389,40.21986111,0,0,0,0,0,0,0,0,0,0,0
489,-121.4926389,40.21958333,0,0,0,0,0,0,0,0,0,0,0
490,-121.4926389,40.21930556,0,0,0,0,0,0,0,0,0,0,0
491,-121.4926389,40.21902778,0,0,0,0,0,0,0,0,0,0,0
492,-121.4926389,40.21875,0,0,0,0,0,0,0,0,0,0,0
493,-121.4926389,40.21847222,0,0,0,0,0,0,0,0,0,0,0
494,-121.4926389,40.21819444,0,0,0,0,0,0,0,0,0,0,0
495,-121.4926389,40.21791667,0,0,0,0,0,0,0,0,0,0,0
496,-121.4926389,40.21763889,0,0,0,0,0,0,0,0,0,0,0
497,-121.4926389,40.21736111,0,0,0,0,0,0,0,0,0,0,0
498,-121.4926389,40.21708333,0,0,0,0,0,0,0,0,0,0,0
499,-121.4926389,40.21680556,0,0,0,0,0,0,0,0,0,0,0
500,-121.4926389,40.21652778,0,0,0,0,0,0,0,0,0,0,0
501,-121.4926389,40.21625,0,0,0,0,0,0,0,0,0,0,0
502,-121.4926389,40.21597222,0,0,0,0,0,0,0,0,0,0,0
503,-121.4926389,40.21569444,0,0,0,0,0,0,0,0,0,0,0
504,-121.4926389,40.21541667,0,0,0,0,0,0,0,0,0,0,0
505,-121.4926389,40.21513889,0,0,0,0,0,0,0,0,0,0,0
506,-121.4926389,40.21486111,0,0,0,0,0,0,0,0,0,0,0
507,-121.4926389,40.21458333,0,0,0,0,0,0,0,0,0,0,0
508,-121.4926389,40.21430556,0,0,0,0,0,0,0,0,0,0,0
509,-121.4926389,40.21402778,0,0,0,0,0,0,0,0,0,0,0
510,-121.4926389,40.21375,0,0,0,0,0,0,0,0,0,0,0
511,-121.4926389,40.21347222,0,0,0,0,0,0,0,0,0,0,0
512,-121.4926389,40.21319444,0,0,0,0,0,0,0,0,0,0,0
513,-121.4926389,40.21291667,0,0,0,0,0,0,0,0,0,0,0
514,-121.4926389,40.21263889,0,0,0,0,0,0,0,0,0,0,0
515,-121.4926389,40.21236111,0,0,0,0,0,0,0,0,0,0,0
516,-121.4926389,40.21208333,0,0,0,0,0,0,0,0,0,0,0
517,-121.4926389,40.21180556,0,0,0,0,0,0,0,0,0,0,0
518,-121.4926389,40.21152778,0,0,0,0,0,0,0,0,0,0,0
519,-121.4926389,40.21125,0,0,0,0,0,0,0,0,0,0,0
520,-121.4926389,40.21097222,0,0,0,0,0,0,0,0,0,0,0
521,-121.4926389,40.21069444,0,0,0,0,0,0,0,0,0,0,0
522,-121.4926389,40.21041667,0,0,0,0,0,0,0,0,0,0,0
523,-121.4926389,40.21013889,0,0,0,0,0,0,0,0,0,0,0
524,-121.4926389,40.20986111,0,0,0,0,0,0,0,0,0,0,0
525,-121.4926389,40.20958333,0,0,0,0,0,0,0,0,0,0,0
526,-121.4926389,40.20930556,0,0,0,0,0,0,0,0,0,0,0
527,-121.4926389,40.20902778,0,0,0,0,0,0,0,0,0,0,0
528,-121.4926389,40.20875,0,0,0,0,0,0,0,0,0,0,0
529,-121.4926389,40.20847222,0,0,0,0,0,0,0,0,0,0,0
530,-121.4926389,40.20819444,0,0,0,0,0,0,0,0,0,0,0
531,-121.4926389,40.20791667,0,0,0,0,0,0,0,0,0,0,0
532,-121.4926389,40.20763889,0,0,0,0,0,0,0,0,0,0,0
533,-121.4926389,40.20736111,0,0,0,0,0,0,0,0,0,0,0
534,-121.4926389,40.20708333,0,0,0,0,0,0,0,0,0,0,0
535,-121.4926389,40.20680556,0,0,0,0,0,0,0,0,0,0,0
536,-121.4926389,40.20652778,0,0,0,0,0,0,0,0,0,0,0
537,-121.4926389,40.20625,0,0,0,0,0,0,0,0,0,0,0
538,-121.4926389,40.20597222,0,0,0,0,0,0,0,0,0,0,0
539,-121.4926389,40.20569444,0,0,0,0,0,0,0,0,0,0,0
540,-121.4926389,40.20541667,0,0,0,0,0,0,0,0,0,0,0
541,-121.4926389,40.20513889,0,0,0,0,0,0,0,0,0,0,0
542,-121.4926389,40.20486111,0,0,0,0,0,0,0,0,0,0,0
543,-121.4926389,40.20458333,0,0,0,0,0,0,0,0,0,0,0
544,-121.4926389,40.20430556,0,0,0,0,0,0,0,0,0,0,0
545,-121.4926389,40.20402778,0,0,0,0,0,0,0,0,0,0,0
546,-121.4926389,40.20375,0,0,0,0,0,0,0,0,0,0,0
547,-121.4926389,40.20347222,0,0,0,0,0,0,0,0,0,0,0
548,-121.4926389,40.20319444,0,0,0,0,0,0,0,0,0,0,0
549,-121.4926389,40.20291667,0,0,0,0,0,0,0,0,0,0,0
550,-121.4926389,40.20263889,0,0,0,0,0,0,0,0,0,0,0
551,-121.4926389,40.20236111,0,0,0,0,0,0,0,0,0,0,0
552,-121.4926389,40.20208333,0,0,0,0,0,0,0,0,0,0,0
553,-121.4926389,40.20180556,0,0,0,0,0,0,0,0,0,0,0
554,-121.4926389,40.20152778,0,0,0,0,0,0,0,0,0,0,0
555,-121.4926389,40.20125,0,0,0,0,0,0,0,0,0,0,0
556,-121.4926389,40.20097222,0,0,0,0,0,0,0,0,0,0,0
557,-121.4926389,40.20069444,0,0,0,0,0,0,0,0,0,0,0
558,-121.4926389,40.20041667,0,0,0,0,0,0,0,0,0,0,0
559,-121.4926389,40.20013889,0,0,0,0,0,0,0,0,0,0,0
560,-121.4926389,40.19986111,0,0,0,0,0,0,0,0,0,0,0
561,-121.4926389,40.19958333,0,0,0,0,0,0,0,0,0,0,0
562,-121.4926389,40.19930556,0,0,0,0,0,0,0,0,0,0,0
563,-121.4926389,40.19902778,0,0,0,0,0,0,0,0,0,0,0
564,-121.4926389,40.19875,0,0,0,0,0,0,0,0,0,0,0
565,-121.4926389,40.19847222,0,0,0,0,0,0,0,0,0,0,0
566,-121.4926389,40.19819444,0,0,0,0,0,0,0,0,0,0,0
567,-121.4926389,40.19791667,0,0,0,0,0,0,0,0,0,0,0
568,-121.4926389,40.19763889,0,0,0,0,0,0,0,0,0,0,0
569,-121.4926389,40.19736111,0,0,0,0,0,0,0,0,0,0,0
570,-121.4926389,40.19708333,0,0,0,0,0,0,0,0,0,0,0
571,-121.4926389,40.19680556,0,0,0,0,0,0,0,0,0,0,0
572,-121.4926389,40.19652778,0,0,0,0,0,0,0,0,0,0,0
573,-121.4926389,40.19625,0,0,0,0,0,0,0,0,0,0,0
574,-121.4926389,40.19597222,0,0,0,0,0,0,0,0,0,0,0
575,-121.4926389,40.19569444,0,0,0,0,0,0,0,0,0,0,0
576,-121.4926389,40.19541667,0,0,0,0,0,0,0,0,0,0,0
577,-121.4926389,40.19513889,0,0,0,0,0,0,0,0,0,0,0
578,-121.4926389,40.19486111,0,0,0,0,0,0,0,0,0,0,0
579,-121.4926389,40.19458333,0,0,0,0,0,0,0,0,0,0,0
580,-121.4926389,40.19430556,0,0,0,0,0,0,0,0,0,0,0
581,-121.4926389,40.19402778,0,0,0,0,0,0,0,0,0,0,0
582,-121.4926389,40.19375,0,0,0,0,0,0,0,0,0,0,0
583,-121.4926389,40.19347222,0,0,0,0,0,0,0,0,0,0,0
584,-121.4926389,40.19319444,0,0,0,0,0,0,0,0,0,0,0
585,-121.4926389,40.19291667,0,0,0,0,0,0,0,0,0,0,0
586,-121.4926389,40.19263889,0,0,0,0,0,0,0,0,0,0,0
587,-121.4926389,40.19236111,0,0,0,0,0,0,0,0,0,0,0
588,-121.4926389,40.19208333,0,0,0,0,0,0,0,0,0,0,0
589,-121.4926389,40.19180556,0,0,0,0,0,0,0,0,0,0,0
590,-121.4926389,40.19152778,0,0,0,0,0,0,0,0,0,0,0
591,-121.4926389,40.19125,0,0,0,0,0,0,0,0,0,0,0
592,-121.4926389,40.19097222,0,0,0,0,0,0,0,0,0,0,0
593,-121.4926389,40.19069444,0,0,0,0,0,0,0,0,0,0,0
594,-121.4926389,40.19041667,0,0,0,0,0,0,0,0,0,0,0
595,-121.4926389,40.19013889,0,0,0,0,0,0,0,0,0,0,0
596,-121.4926389,40.18986111,0,0,0,0,0,0,0,0,0,0,0
597,-121.4926389,40.18958333,0,0,0,0,0,0,0,0,0,0,0
598,-121.4926389,40.18930556,0,0,0,0,0,0,0,0,0,0,0
599,-121.4926389,40.18902778,0,0,0,0,0,0,0,0,0,0,0
600,-121.4926389,40.18875,0,0,0,0,0,0,0,0,0,0,0
601,-121.4926389,40.18847222,0,0,0,0,0,0,0,0,0,0,0
602,-121.4926389,40.18819444,0,0,0,0,0,0,0,0,0,0,0
603,-121.4926389,40.18791667,0,0,0,0,0,0,0,0,0,0,0
604,-121.4926389,40.18763889,0,0,0,0,0,0,0,0,0,0,0
605,-121.4926389,40.18736111,0,0,0,0,0,0,0,0,0,0,0
606,-121.4926389,40.18708333,0,0,0,0,0,0,0,0,0,0,0
607,-121.4926389,40.18680556,0,0,0,0,0,0,0,0,0,0,0
608,-121.4926389,40.18652778,0,0,0,0,0,0,0,0,0,0,0
609,-121.4926389,40.18625,0,0,0,0,0,0,0,0,0,0,0
610,-121.4926389,40.18597222,0,0,0,0,0,0,0,0,0,0,0
611,-121.4926389,40.18569444,0,0,0,0,0,0,0,0,0,0,0
612,-121.4926389,40.18541667,0,0,0,0,0,0,0,0,0,0,0
613,-121.4926389,40.18513889,0,0,0,0,0,0,0,0,0,0,0
614,-121.4926389,40.18486111,0,0,0,0,0,0,0,0,0,0,0
615,-121.4926389,40.18458333,0,0,0,0,0,0,0,0,0,0,0
616,-121.4926389,40.18430556,0,0,0,0,0,0,0,0,0,0,0
617,-121.4926389,40.18402778,0,0,0,0,0,0,0,0,0,0,0
618,-121.4926389,40.18375,0,0,0,0,0,0,0,0,0,0,0
619,-121.4926389,40.18347222,0,0,0,0,0,0,0,0,0,0,0
620,-121.4926389,40.18319444,0,0,0,0,0,0,0,0,0,0,0
621,-121.4926389,40.18291667,0,0,0,0,0,0,0,0,0,0,0
622,-121.4926389,40.18263889,0,0,0,0,0,0,0,0,0,0,0
623,-121.4926389,40.18236111,0,0,0,0,0,0,0,0,0,0,0
624,-121.4926389,40.18208333,0,0,0,0,0,0,0,0,0,0,0
625,-121.4926389,40.18180556,0,0,0,0,0,0,0,0,0,0,0
626,-121.4926389,40.18152778,0,0,0,0,0,0,0,0,0,0,0
627,-121.4926389,40.18125,0,0,0,0,0,0,0,0,0,0,0
628,-121.4926389,40.18097222,0,0,0,0,0,0,0,0,0,0,0
629,-121.4926389,40.18069444,0,0,0,0,0,0,0,0,0,0,0
630,-121.4926389,40.18041667,0,0,0,0,0,0,0,0,0,0,0
631,-121.4926389,40.18013889,0,0,0,0,0,0,0,0,0,0,0
632,-121.4926389,40.17986111,0,0,0,0,0,0,0,0,0,0,0
633,-121.4926389,40.17958333,0,0,0,0,0,0,0,0,0,0,0
634,-121.4926389,40.17930556,0,0,0,0,0,0,0,0,0,0,0
635,-121.4926389,40.17902778,0,0,0,0,0,0,0,0,0,0,0
636,-121.4926389,40.17875,0,0,0,0,0,0,0,0,0,0,0
637,-121.4926389,40.17847222,0,0,0,0,0,0,0,0,0,0,0
638,-121.4926389,40.17819444,0,0,0,0,0,0,0,0,0,0,0
639,-121.4926389,40.17791667,0,0,0,0,0,0,0,0,0,0,0
640,-121.4926389,40.17763889,0,0,0,0,0,0,0,0,0,0,0
641,-121.4926389,40.17736111,0,0,0,0,0,0,0,0,0,0,0
642,-121.4926389,40.17708333,0,0,0,0,0,0,0,0,0,0,0
643,-121.4926389,40.17680556,0,0,0,0,0,0,0,0,0,0,0
644,-121.4926389,40.17652778,0,0,0,0,0,0,0,0,0,0,0
645,-121.4926389,40.17625,0,0,0,0,0,0,0,0,0,0,0
646,-121.4926389,40.17597222,0,0,0,0,0,0,0,0,0,0,0
647,-121.4926389,40.17569444,0,0,0,0,0,0,0,0,0,0,0
648,-121.4926389,40.17541667,0,0,0,0,0,0,0,0,0,0,0
649,-121.4926389,40.17513889,0,0,0,0,0,0,0,0,0,0,0
650,-121.4926389,40.17486111,0,0,0,0,0,0,0,0,0,0,0
651,-121.4926389,40.17458333,0,0,0,0,0,0,0,0,0,0,0
652,-121.4926389,40.17430556,0,0,0,0,0,0,0,0,0,0,0
653,-121.4926389,40.17402778,0,0,0,0,0,0,0,0,0,0,0
654,-121.4926389,40.17375,0,0,0,0,0,0,0,0,0,0,0
655,-121.4926389,40.17347222,0,0,0,0,0,0,0,0,0,0,0
656,-121.4926389,40.17319444,0,0,0,0,0,0,0,0,0,0,0
657,-121.4926389,40.17291667,0,0,0,0,0,0,0,0,0,0,0
658,-121.4926389,40.17263889,0,0,0,0,0,0,0,0,0,0,0
659,-121.4926389,40.17236111,0,0,0,0,0,0,0,0,0,0,0
660,-121.4926389,40.17208333,0,0,0,0,0,0,0,0,0,0,0
661,-121.4926389,40.17180556,0,0,0,0,0,0,0,0,0,0,0
662,-121.4926389,40.17152778,0,0,0,0,0,0,0,0,0,0,0
663,-121.4926389,40.17125,0,0,0,0,0,0,0,0,0,0,0
664,-121.4926389,40.17097222,0,0,0,0,0,0,0,0,0,0,0
665,-121.4926389,40.17069444,0,0,0,0,0,0,0,0,0,0,0
666,-121.4926389,40.17041667,0,0,0,0,0,0,0,0,0,0,0
667,-121.4926389,40.17013889,0,0,0,0,0,0,0,0,0,0,0
668,-121.4926389,40.16986111,0,0,0,0,0,0,0,0,0,0,0
669,-121.4926389,40.16958333,0,0,0,0,0,0,0,0,0,0,0
670,-121.4926389,40.16930556,0,0,0,0,0,0,0,0,0,0,0
671,-121.4926389,40.16902778,0,0,0,0,0,0,0,0,0,0,0
672,-121.4926389,40.16875,0,0,0,0,0,0,0,0,0,0,0
673,-121.4926389,40.16847222,0,0,0,0,0,0,0,0,0,0,0
674,-121.4926389,40.16819444,0,0,0,0,0,0,0,0,0,0,0
675,-121.4926389,40.16791667,0,0,0,0,0,0,0,0,0,0,0
676,-121.4926389,40.16763889,0,0,0,0,0,0,0,0,0,0,0
677,-121.4926389,40.16736111,0,0,0,0,0,0,0,0,0,0,0
678,-121.4926389,40.16708333,0,0,0,0,0,0,0,0,0,0,0
679,-121.4926389,40.16680556,0,0,0,0,0,0,0,0,0,0,0
680,-121.4926389,40.16652778,0,0,0,0,0,0,0,0,0,0,0
681,-121.4926389,40.16625,0,0,0,0,0,0,0,0,0,0,0
682,-121.4926389,40.16597222,0,0,0,0,0,0,0,0,0,0,0
683,-121.4926389,40.16569444,0,0,0,0,0,0,0,0,0,0,0
684,-121.4926389,40.16541667,0,0,0,0,0,0,0,0,0,0,0
685,-121.4926389,40.16513889,0,0,0,0,0,0,0,0,0,0,0
686,-121.4926389,40.16486111,0,0,0,0,0,0,0,0,0,0,0
687,-121.4926389,40.16458333,0,0,0,0,0,0,0,0,0,0,0
688,-121.4926389,40.16430556,0,0,0,0,0,0,0,0,0,0,0
689,-121.4926389,40.16402778,0,0,0,0,0,0,0,0,0,0,0
690,-121.4926389,40.16375,0,0,0,0,0,0,0,0,0,0,0
691,-121.4926389,40.16347222,0,0,0,0,0,0,0,0,0,0,0
692,-121.4926389,40.16319444,0,0,0,0,0,0,0,0,0,0,0
693,-121.4926389,40.16291667,0,0,0,0,0,0,0,0,0,0,0
694,-121.4926389,40.16263889,0,0,0,0,0,0,0,0,0,0,0
695,-121.4926389,40.16236111,0,0,0,0,0,0,0,0,0,0,0
696,-121.4926389,40.16208333,0,0,0,0,0,0,0,0,0,0,0
697,-121.4926389,40.16180556,0,0,0,0,0,0,0,0,0,0,0
698,-121.4926389,40.16152778,0,0,0,0,0,0,0,0,0,0,0
699,-121.4926389,40.16125,0,0,0,0,0,0,0,0,0,0,0
700,-121.4926389,40.16097222,0,0,0,0,0,0,0,0,0,0,0
701,-121.4926389,40.16069444,0,0,0,0,0,0,0,0,0,0,0
702,-121.4926389,40.16041667,0,0,0,0,0,0,0,0,0,0,0
703,-121.4926389,40.16013889,0,0,0,0,0,0,0,0,0,0,0
704,-121.4926389,40.15986111,0,0,0,0,0,0,0,0,0,0,0
705,-121.4926389,40.15958333,0,0,0,0,0,0,0,0,0,0,0
706,-121.4926389,40.15930556,0,0,0,0,0,0,0,0,0,0,0
707,-121.4926389,40.15902778,0,0,0,0,0,0,0,0,0,0,0
708,-121.4926389,40.15875,0,0,0,0,0,0,0,0,0,0,0
709,-121.4926389,40.15847222,0,0,0,0,0,0,0,0,0,0,0
710,-121.4926389,40.15819444,0,0,0,0,0,0,0,0,0,0,0
711,-121.4926389,40.15791667,0,0,0,0,0,0,0,0,0,0,0
712,-121.4926389,40.15763889,0,0,0,0,0,0,0,0,0,0,0
713,-121.4926389,40.15736111,0,0,0,0,0,0,0,0,0,0,0
714,-121.4926389,40.15708333,0,0,0,0,0,0,0,0,0,0,0
715,-121.4926389,40.15680556,0,0,0,0,0,0,0,0,0,0,0
716,-121.4926389,40.15652778,0,0,0,0,0,0,0,0,0,0,0
717,-121.4926389,40.15625,0,0,0,0,0,0,0,0,0,0,0
718,-121.4926389,40.15597222,0,0,0,0,0,0,0,0,0,0,0
719,-121.4926389,40.15569444,0,0,0,0,0,0,0,0,0,0,0
720,-121.4926389,40.15541667,0,0,0,0,0,0,0,0,0,0,0
721,-121.4926389,40.15513889,0,0,0,0,0,0,0,0,0,0,0
722,-121.4926389,40.15486111,0,0,0,0,0,0,0,0,0,0,0
723,-121.4926389,40.15458333,0,0,0,0,0,0,0,0,0,0,0
724,-121.4926389,40.15430556,0,0,0,0,0,0,0,0,0,0,0
725,-121.4926389,40.15402778,0,0,0,0,0,0,0,0,0,0,0
726,-121.4926389,40.15375,0,0,0,0,0,0,0,0,0,0,0
727,-121.4926389,40.15347222,0,0,0,0,0,0,0,0,0,0,0
728,-121.4926389,40.15319444,0,0,0,0,0,0,0,0,0,0,0
729,-121.4926389,40.15291667,0,0,0,0,0,0,0,0,0,0,0
730,-121.4926389,40.15263889,0,0,0,0,0,0,0,0,0,0,0
731,-121.4926389,40.15236111,0,0,0,0,0,0,0,0,0,0,0
732,-121.4926389,40.15208333,0,0,0,0,0,0,0,0,0,0,0
733,-121.4926389,40.15180556,0,0,0,0,0,0,0,0,0,0,0
734,-121.4926389,40.15152778,0,0,0,0,0,0,0,0,0,0,0
735,-121.4926389,40.15125,0,0,0,0,0,0,0,0,0,0,0
736,-121.4926389,40.15097222,0,0,0,0,0,0,0,0,0,0,0
737,-121.4926389,40.15069444,0,0,0,0,0,0,0,0,0,0,0
738,-121.4926389,40.15041667,0,0,0,0,0,0,0,0,0,0,0
739,-121.4926389,40.15013889,0,0,0,0,0,0,0,0,0,0,0
740,-121.4926389,40.14986111,0,0,0,0,0,0,0,0,0,0,0
741,-121.4926389,40.14958333,0,0,0,0,0,0,0,0,0,0,0
742,-121.4926389,40.14930556,0,0,0,0,0,0,0,0,0,0,0
743,-121.4926389,40.14902778,0,0,0,0,0,0,0,0,0,0,0
744,-121.4926389,40.14875,0,0,0,0,0,0,0,0,0,0,0
745,-121.4926389,40.14847222,0,0,0,0,0,0,0,0,0,0,0
